@relation output

@attribute WMC numeric
@attribute RFC numeric
@attribute fixingRevisions numeric

@data
0.0, 21.0, 51.0
1.0, 34.0, 39.0
0.0, 35.0, 36.0
5.0, 11.0, 58.0
1.0, 35.0, 38.0
9.0, 56.0, 8.0
1.0, 36.0, 37.0
2.0, 8.0, 63.0
4.0, 19.0, 51.0
1.0, 8.0, 64.0
5.0, 14.0, 55.0
3.0, 26.0, 45.0
3.0, 26.0, 45.0
6.0, 8.0, 60.0
0.0, 8.0, 65.0
0.0, 22.0, 50.0
6.0, 9.0, 59.0
4.0, 23.0, 45.0
3.0, 28.0, 43.0
3.0, 28.0, 43.0
4.0, 22.0, 48.0
2.0, 35.0, 37.0
2.0, 9.0, 62.0
2.0, 23.0, 47.0
4.0, 24.0, 46.0
1.0, 23.0, 48.0
3.0, 31.0, 40.0
0.0, 9.0, 64.0
0.0, 23.0, 49.0
5.0, 20.0, 49.0
11.0, 53.0, 9.0
4.0, 24.0, 44.0
5.0, 21.0, 48.0
3.0, 24.0, 45.0
4.0, 28.0, 42.0
2.0, 10.0, 61.0
2.0, 24.0, 46.0
6.0, 11.0, 56.0
1.0, 24.0, 47.0
6.0, 18.0, 50.0
5.0, 11.0, 57.0
0.0, 24.0, 48.0
13.0, 14.0, 46.0
7.0, 14.0, 53.0
5.0, 26.0, 43.0
11.0, 59.0, 3.0
5.0, 27.0, 42.0
2.0, 11.0, 60.0
2.0, 25.0, 45.0
6.0, 12.0, 55.0
18.0, 19.0, 36.0
1.0, 25.0, 46.0
5.0, 12.0, 56.0
0.0, 25.0, 47.0
5.0, 30.0, 39.0
13.0, 51.0, 9.0
2.0, 12.0, 59.0
7.0, 21.0, 46.0
1.0, 12.0, 60.0
1.0, 26.0, 45.0
5.0, 13.0, 55.0
0.0, 26.0, 46.0
7.0, 23.0, 44.0
4.0, 13.0, 56.0
6.0, 30.0, 38.0
6.0, 30.0, 38.0
14.0, 51.0, 8.0
6.0, 31.0, 37.0
2.0, 13.0, 58.0
7.0, 26.0, 41.0
1.0, 13.0, 59.0
1.0, 27.0, 44.0
7.0, 27.0, 40.0
0.0, 13.0, 60.0
0.0, 27.0, 45.0
4.0, 14.0, 55.0
0.0, 2.0, 73.0
10.0, 11.0, 53.0
14.0, 56.0, 3.0
0.0, 4.0, 71.0
0.0, 4.0, 71.0
9.0, 19.0, 46.0
0.0, 5.0, 70.0
0.0, 5.0, 70.0
1.0, 28.0, 43.0
0.0, 14.0, 59.0
0.0, 6.0, 69.0
0.0, 6.0, 69.0
0.0, 28.0, 44.0
0.0, 7.0, 68.0
0.0, 7.0, 68.0
29.0, 39.0, 4.0
0.0, 8.0, 67.0
0.0, 8.0, 67.0
1.0, 71.0, 2.0
2.0, 15.0, 56.0
0.0, 9.0, 66.0
0.0, 9.0, 66.0
2.0, 29.0, 41.0
1.0, 15.0, 57.0
0.0, 10.0, 65.0
0.0, 10.0, 65.0
1.0, 4.0, 70.0
1.0, 4.0, 70.0
1.0, 29.0, 42.0
11.0, 13.0, 50.0
0.0, 15.0, 58.0
0.0, 11.0, 64.0
0.0, 11.0, 64.0
1.0, 5.0, 69.0
0.0, 29.0, 43.0
0.0, 12.0, 63.0
31.0, 32.0, 9.0
0.0, 13.0, 62.0
0.0, 13.0, 62.0
1.0, 7.0, 67.0
1.0, 7.0, 67.0
30.0, 39.0, 3.0
0.0, 14.0, 61.0
0.0, 14.0, 61.0
1.0, 8.0, 66.0
1.0, 8.0, 66.0
9.0, 29.0, 36.0
0.0, 15.0, 60.0
0.0, 15.0, 60.0
0.0, 16.0, 57.0
0.0, 16.0, 59.0
0.0, 30.0, 42.0
10.0, 25.0, 39.0
0.0, 17.0, 58.0
0.0, 17.0, 58.0
1.0, 11.0, 63.0
1.0, 11.0, 63.0
0.0, 18.0, 57.0
0.0, 18.0, 57.0
1.0, 12.0, 62.0
0.0, 19.0, 56.0
0.0, 19.0, 56.0
2.0, 31.0, 39.0
11.0, 22.0, 41.0
0.0, 20.0, 55.0
0.0, 20.0, 55.0
1.0, 14.0, 60.0
1.0, 14.0, 60.0
0.0, 3.0, 71.0
0.0, 21.0, 54.0
0.0, 21.0, 54.0
1.0, 15.0, 59.0
0.0, 31.0, 41.0
0.0, 22.0, 53.0
0.0, 22.0, 53.0
1.0, 16.0, 58.0
0.0, 23.0, 52.0
0.0, 23.0, 52.0
2.0, 11.0, 62.0
2.0, 11.0, 62.0
1.0, 17.0, 57.0
1.0, 17.0, 57.0
0.0, 24.0, 51.0
0.0, 24.0, 51.0
1.0, 18.0, 56.0
1.0, 4.0, 69.0
11.0, 27.0, 36.0
1.0, 18.0, 54.0
0.0, 25.0, 50.0
0.0, 25.0, 50.0
1.0, 19.0, 55.0
1.0, 19.0, 55.0
0.0, 4.0, 70.0
0.0, 18.0, 55.0
1.0, 20.0, 54.0
1.0, 20.0, 54.0
0.0, 26.0, 49.0
0.0, 26.0, 49.0
2.0, 14.0, 59.0
2.0, 14.0, 59.0
0.0, 32.0, 40.0
0.0, 27.0, 48.0
0.0, 27.0, 48.0
1.0, 21.0, 53.0
1.0, 21.0, 53.0
0.0, 28.0, 47.0
0.0, 28.0, 47.0
2.0, 16.0, 57.0
1.0, 22.0, 52.0
1.0, 22.0, 52.0
3.0, 10.0, 62.0
3.0, 10.0, 62.0
3.0, 33.0, 36.0
13.0, 19.0, 42.0
0.0, 29.0, 46.0
0.0, 29.0, 46.0
2.0, 17.0, 56.0
2.0, 17.0, 56.0
3.0, 11.0, 61.0
3.0, 11.0, 61.0
7.0, 56.0, 11.0
0.0, 30.0, 45.0
0.0, 30.0, 45.0
1.0, 24.0, 50.0
1.0, 24.0, 50.0
0.0, 5.0, 69.0
13.0, 21.0, 40.0
0.0, 31.0, 44.0
0.0, 31.0, 44.0
2.0, 19.0, 54.0
2.0, 19.0, 54.0
3.0, 13.0, 59.0
3.0, 13.0, 59.0
1.0, 25.0, 49.0
1.0, 25.0, 49.0
0.0, 33.0, 39.0
1.0, 26.0, 48.0
1.0, 26.0, 48.0
0.0, 32.0, 43.0
0.0, 32.0, 43.0
2.0, 20.0, 53.0
34.0, 34.0, 4.0
0.0, 33.0, 42.0
0.0, 33.0, 42.0
1.0, 27.0, 47.0
1.0, 27.0, 47.0
2.0, 6.0, 66.0
0.0, 34.0, 41.0
0.0, 34.0, 41.0
1.0, 28.0, 46.0
1.0, 28.0, 46.0
9.0, 49.0, 16.0
1.0, 20.0, 52.0
0.0, 35.0, 40.0
0.0, 35.0, 40.0
3.0, 17.0, 55.0
2.0, 23.0, 50.0
2.0, 23.0, 50.0
0.0, 6.0, 68.0
0.0, 20.0, 53.0
3.0, 18.0, 54.0
0.0, 36.0, 39.0
0.0, 36.0, 39.0
2.0, 24.0, 49.0
2.0, 24.0, 49.0
0.0, 34.0, 38.0
2.0, 25.0, 48.0
2.0, 25.0, 48.0
0.0, 37.0, 38.0
0.0, 37.0, 38.0
1.0, 31.0, 43.0
5.0, 8.0, 62.0
1.0, 32.0, 42.0
1.0, 32.0, 42.0
2.0, 7.0, 65.0
2.0, 21.0, 50.0
4.0, 15.0, 56.0
4.0, 15.0, 56.0
1.0, 33.0, 41.0
3.0, 21.0, 51.0
1.0, 7.0, 66.0
6.0, 22.0, 45.0
5.0, 10.0, 60.0
2.0, 28.0, 45.0
2.0, 28.0, 45.0
1.0, 34.0, 40.0
1.0, 34.0, 40.0
0.0, 7.0, 67.0
0.0, 21.0, 52.0
4.0, 8.0, 62.0
8.0, 23.0, 42.0
1.0, 37.0, 37.0
7.0, 9.0, 58.0
16.0, 16.0, 42.0
2.0, 22.0, 49.0
4.0, 20.0, 51.0
3.0, 26.0, 46.0
1.0, 8.0, 65.0
1.0, 22.0, 50.0
4.0, 21.0, 50.0
0.0, 8.0, 66.0
0.0, 22.0, 51.0
5.0, 16.0, 54.0
3.0, 28.0, 44.0
0.0, 36.0, 36.0
4.0, 23.0, 48.0
4.0, 23.0, 48.0
6.0, 11.0, 58.0
6.0, 11.0, 58.0
3.0, 30.0, 42.0
2.0, 23.0, 48.0
5.0, 19.0, 51.0
6.0, 13.0, 56.0
6.0, 13.0, 56.0
11.0, 52.0, 11.0
1.0, 23.0, 49.0
5.0, 20.0, 50.0
3.0, 32.0, 40.0
3.0, 32.0, 40.0
0.0, 9.0, 65.0
0.0, 23.0, 50.0
6.0, 15.0, 54.0
10.0, 61.0, 3.0
5.0, 23.0, 47.0
7.0, 11.0, 57.0
6.0, 17.0, 52.0
10.0, 62.0, 2.0
2.0, 24.0, 47.0
5.0, 24.0, 46.0
6.0, 18.0, 51.0
3.0, 36.0, 36.0
7.0, 12.0, 56.0
1.0, 10.0, 63.0
1.0, 24.0, 48.0
0.0, 10.0, 64.0
0.0, 24.0, 49.0
6.0, 20.0, 49.0
5.0, 27.0, 43.0
6.0, 21.0, 48.0
6.0, 21.0, 48.0
8.0, 9.0, 58.0
8.0, 9.0, 58.0
11.0, 60.0, 3.0
5.0, 28.0, 42.0
11.0, 61.0, 2.0
2.0, 25.0, 46.0
11.0, 62.0, 1.0
1.0, 25.0, 47.0
6.0, 24.0, 45.0
5.0, 12.0, 57.0
17.0, 27.0, 30.0
0.0, 25.0, 48.0
2.0, 26.0, 45.0
11.0, 14.0, 49.0
1.0, 26.0, 46.0
0.0, 12.0, 62.0
0.0, 26.0, 47.0
3.0, 13.0, 58.0
2.0, 13.0, 59.0
27.0, 44.0, 2.0
1.0, 13.0, 60.0
0.0, 1.0, 75.0
0.0, 1.0, 75.0
7.0, 28.0, 40.0
6.0, 34.0, 35.0
8.0, 22.0, 45.0
0.0, 13.0, 61.0
0.0, 27.0, 46.0
9.0, 15.0, 50.0
28.0, 41.0, 4.0
3.0, 14.0, 57.0
28.0, 42.0, 3.0
2.0, 28.0, 43.0
8.0, 26.0, 41.0
0.0, 6.0, 70.0
0.0, 6.0, 70.0
1.0, 28.0, 44.0
0.0, 14.0, 60.0
0.0, 7.0, 69.0
0.0, 7.0, 69.0
0.0, 28.0, 45.0
0.0, 8.0, 68.0
0.0, 8.0, 68.0
0.0, 9.0, 67.0
0.0, 9.0, 67.0
9.0, 24.0, 42.0
2.0, 15.0, 57.0
0.0, 10.0, 66.0
0.0, 10.0, 66.0
2.0, 29.0, 42.0
10.0, 19.0, 46.0
1.0, 15.0, 58.0
0.0, 11.0, 65.0
0.0, 11.0, 65.0
1.0, 29.0, 43.0
0.0, 15.0, 59.0
0.0, 12.0, 64.0
0.0, 12.0, 64.0
0.0, 29.0, 44.0
0.0, 13.0, 63.0
0.0, 13.0, 63.0
1.0, 7.0, 68.0
1.0, 7.0, 68.0
0.0, 14.0, 62.0
0.0, 14.0, 62.0
1.0, 8.0, 67.0
0.0, 15.0, 61.0
0.0, 15.0, 61.0
1.0, 9.0, 66.0
1.0, 9.0, 66.0
30.0, 41.0, 2.0
0.0, 16.0, 60.0
0.0, 16.0, 60.0
2.0, 4.0, 70.0
1.0, 10.0, 65.0
1.0, 30.0, 42.0
12.0, 13.0, 50.0
10.0, 25.0, 40.0
0.0, 17.0, 59.0
1.0, 11.0, 64.0
1.0, 11.0, 64.0
0.0, 30.0, 43.0
11.0, 20.0, 44.0
0.0, 18.0, 58.0
0.0, 18.0, 58.0
1.0, 12.0, 63.0
1.0, 12.0, 63.0
2.0, 6.0, 68.0
31.0, 38.0, 4.0
3.0, 17.0, 54.0
0.0, 19.0, 57.0
0.0, 19.0, 57.0
1.0, 13.0, 62.0
31.0, 39.0, 3.0
0.0, 20.0, 56.0
2.0, 8.0, 66.0
2.0, 8.0, 66.0
1.0, 14.0, 61.0
31.0, 40.0, 2.0
0.0, 21.0, 55.0
0.0, 21.0, 55.0
1.0, 15.0, 60.0
31.0, 41.0, 1.0
0.0, 22.0, 54.0
0.0, 22.0, 54.0
1.0, 16.0, 59.0
0.0, 31.0, 42.0
0.0, 23.0, 53.0
0.0, 23.0, 53.0
1.0, 17.0, 58.0
1.0, 18.0, 57.0
1.0, 18.0, 57.0
0.0, 24.0, 52.0
0.0, 24.0, 52.0
2.0, 12.0, 62.0
2.0, 12.0, 62.0
0.0, 25.0, 51.0
0.0, 25.0, 51.0
1.0, 19.0, 56.0
2.0, 13.0, 61.0
2.0, 13.0, 61.0
2.0, 32.0, 39.0
1.0, 20.0, 55.0
0.0, 26.0, 50.0
0.0, 26.0, 50.0
3.0, 8.0, 65.0
2.0, 14.0, 60.0
0.0, 4.0, 71.0
0.0, 18.0, 56.0
0.0, 27.0, 49.0
0.0, 27.0, 49.0
1.0, 21.0, 54.0
1.0, 21.0, 54.0
2.0, 15.0, 59.0
2.0, 15.0, 59.0
0.0, 32.0, 41.0
0.0, 28.0, 48.0
0.0, 28.0, 48.0
2.0, 16.0, 58.0
5.0, 67.0, 3.0
0.0, 29.0, 47.0
0.0, 29.0, 47.0
2.0, 17.0, 57.0
1.0, 23.0, 52.0
1.0, 23.0, 52.0
0.0, 30.0, 46.0
0.0, 30.0, 46.0
1.0, 24.0, 51.0
1.0, 24.0, 51.0
2.0, 18.0, 56.0
14.0, 15.0, 46.0
0.0, 31.0, 45.0
0.0, 31.0, 45.0
2.0, 19.0, 55.0
1.0, 25.0, 50.0
0.0, 5.0, 70.0
0.0, 19.0, 55.0
0.0, 32.0, 44.0
0.0, 32.0, 44.0
1.0, 26.0, 49.0
1.0, 26.0, 49.0
0.0, 33.0, 40.0
0.0, 33.0, 43.0
0.0, 33.0, 43.0
1.0, 27.0, 48.0
1.0, 27.0, 48.0
4.0, 9.0, 63.0
3.0, 15.0, 58.0
0.0, 34.0, 42.0
2.0, 22.0, 52.0
1.0, 28.0, 47.0
1.0, 28.0, 47.0
3.0, 16.0, 57.0
4.0, 10.0, 62.0
0.0, 35.0, 41.0
0.0, 35.0, 41.0
3.0, 17.0, 56.0
34.0, 37.0, 2.0
0.0, 36.0, 40.0
0.0, 36.0, 40.0
0.0, 6.0, 69.0
0.0, 20.0, 54.0
0.0, 37.0, 39.0
0.0, 34.0, 39.0
0.0, 38.0, 38.0
0.0, 38.0, 38.0
4.0, 14.0, 58.0
5.0, 8.0, 63.0
2.0, 26.0, 48.0
1.0, 32.0, 43.0
7.0, 65.0, 3.0
1.0, 33.0, 42.0
1.0, 33.0, 42.0
13.0, 30.0, 32.0
2.0, 21.0, 51.0
1.0, 34.0, 41.0
5.0, 10.0, 61.0
2.0, 28.0, 46.0
2.0, 28.0, 46.0
1.0, 7.0, 67.0
1.0, 21.0, 52.0
4.0, 17.0, 55.0
1.0, 35.0, 40.0
1.0, 35.0, 40.0
0.0, 7.0, 68.0
0.0, 21.0, 53.0
1.0, 36.0, 39.0
1.0, 36.0, 39.0
3.0, 24.0, 49.0
3.0, 24.0, 49.0
0.0, 35.0, 38.0
1.0, 37.0, 38.0
5.0, 13.0, 58.0
8.0, 9.0, 58.0
8.0, 65.0, 2.0
2.0, 22.0, 50.0
5.0, 15.0, 56.0
1.0, 8.0, 66.0
1.0, 22.0, 51.0
4.0, 22.0, 50.0
4.0, 22.0, 50.0
6.0, 10.0, 60.0
0.0, 8.0, 67.0
0.0, 22.0, 52.0
5.0, 17.0, 54.0
0.0, 36.0, 37.0
4.0, 25.0, 47.0
4.0, 25.0, 47.0
2.0, 37.0, 37.0
23.0, 49.0, 2.0
1.0, 23.0, 50.0
0.0, 9.0, 66.0
0.0, 23.0, 51.0
6.0, 17.0, 53.0
6.0, 17.0, 53.0
3.0, 10.0, 62.0
3.0, 24.0, 47.0
6.0, 18.0, 52.0
2.0, 10.0, 63.0
2.0, 24.0, 48.0
6.0, 11.0, 58.0
1.0, 24.0, 49.0
7.0, 14.0, 55.0
5.0, 26.0, 45.0
0.0, 10.0, 65.0
0.0, 24.0, 50.0
6.0, 21.0, 49.0
11.0, 60.0, 4.0
7.0, 16.0, 53.0
3.0, 11.0, 61.0
2.0, 11.0, 62.0
2.0, 25.0, 47.0
6.0, 24.0, 46.0
1.0, 11.0, 63.0
1.0, 25.0, 48.0
0.0, 11.0, 64.0
0.0, 25.0, 49.0
7.0, 20.0, 49.0
6.0, 26.0, 44.0
3.0, 26.0, 45.0
6.0, 29.0, 41.0
6.0, 13.0, 56.0
1.0, 26.0, 47.0
5.0, 13.0, 57.0
0.0, 26.0, 48.0
13.0, 58.0, 4.0
8.0, 20.0, 48.0
3.0, 13.0, 59.0
27.0, 44.0, 3.0
13.0, 60.0, 2.0
2.0, 27.0, 45.0
13.0, 61.0, 1.0
1.0, 27.0, 46.0
0.0, 13.0, 62.0
0.0, 27.0, 47.0
7.0, 30.0, 39.0
14.0, 57.0, 4.0
9.0, 19.0, 48.0
0.0, 5.0, 72.0
3.0, 28.0, 43.0
2.0, 14.0, 59.0
0.0, 6.0, 71.0
1.0, 14.0, 60.0
0.0, 7.0, 70.0
0.0, 7.0, 70.0
1.0, 28.0, 45.0
0.0, 14.0, 61.0
0.0, 8.0, 69.0
0.0, 8.0, 69.0
1.0, 2.0, 74.0
0.0, 28.0, 46.0
8.0, 29.0, 39.0
4.0, 15.0, 56.0
0.0, 9.0, 68.0
0.0, 9.0, 68.0
1.0, 3.0, 73.0
1.0, 3.0, 73.0
29.0, 41.0, 4.0
3.0, 15.0, 57.0
0.0, 10.0, 67.0
0.0, 10.0, 67.0
5.0, 49.0, 22.0
7.0, 16.0, 52.0
0.0, 11.0, 66.0
0.0, 11.0, 66.0
0.0, 12.0, 65.0
0.0, 12.0, 65.0
1.0, 29.0, 44.0
0.0, 15.0, 60.0
0.0, 13.0, 64.0
0.0, 13.0, 64.0
0.0, 29.0, 45.0
0.0, 14.0, 63.0
0.0, 14.0, 63.0
0.0, 15.0, 62.0
0.0, 15.0, 62.0
11.0, 18.0, 47.0
1.0, 10.0, 66.0
1.0, 10.0, 66.0
0.0, 16.0, 61.0
0.0, 16.0, 61.0
0.0, 17.0, 60.0
0.0, 17.0, 60.0
0.0, 2.0, 74.0
1.0, 12.0, 64.0
0.0, 18.0, 59.0
0.0, 18.0, 59.0
0.0, 30.0, 44.0
4.0, 17.0, 54.0
0.0, 19.0, 58.0
0.0, 19.0, 58.0
0.0, 20.0, 57.0
0.0, 20.0, 57.0
1.0, 14.0, 62.0
1.0, 14.0, 62.0
2.0, 3.0, 71.0
2.0, 17.0, 56.0
0.0, 21.0, 56.0
0.0, 21.0, 56.0
1.0, 15.0, 61.0
1.0, 15.0, 61.0
31.0, 41.0, 2.0
1.0, 17.0, 57.0
0.0, 22.0, 55.0
0.0, 22.0, 55.0
1.0, 16.0, 60.0
1.0, 16.0, 60.0
3.0, 73.0, 0.0
0.0, 17.0, 58.0
0.0, 23.0, 54.0
0.0, 23.0, 54.0
1.0, 17.0, 59.0
0.0, 31.0, 43.0
10.0, 32.0, 34.0
1.0, 18.0, 58.0
1.0, 18.0, 58.0
0.0, 24.0, 53.0
0.0, 24.0, 53.0
1.0, 19.0, 57.0
1.0, 19.0, 57.0
0.0, 25.0, 52.0
0.0, 25.0, 52.0
3.0, 7.0, 67.0
2.0, 13.0, 62.0
2.0, 13.0, 62.0
12.0, 22.0, 42.0
0.0, 26.0, 51.0
0.0, 26.0, 51.0
1.0, 20.0, 56.0
1.0, 20.0, 56.0
32.0, 40.0, 2.0
1.0, 21.0, 55.0
1.0, 21.0, 55.0
0.0, 27.0, 50.0
0.0, 27.0, 50.0
2.0, 15.0, 60.0
3.0, 9.0, 65.0
3.0, 9.0, 65.0
1.0, 32.0, 41.0
13.0, 18.0, 45.0
0.0, 18.0, 57.0
0.0, 28.0, 49.0
0.0, 28.0, 49.0
2.0, 16.0, 59.0
2.0, 16.0, 59.0
0.0, 32.0, 42.0
4.0, 19.0, 52.0
0.0, 29.0, 48.0
0.0, 29.0, 48.0
3.0, 11.0, 63.0
3.0, 11.0, 63.0
1.0, 23.0, 53.0
1.0, 23.0, 53.0
2.0, 17.0, 58.0
3.0, 19.0, 53.0
0.0, 30.0, 47.0
0.0, 30.0, 47.0
1.0, 24.0, 52.0
1.0, 24.0, 52.0
2.0, 18.0, 57.0
2.0, 18.0, 57.0
2.0, 19.0, 54.0
0.0, 31.0, 46.0
0.0, 31.0, 46.0
1.0, 25.0, 51.0
1.0, 25.0, 51.0
5.0, 70.0, 1.0
1.0, 19.0, 55.0
0.0, 32.0, 45.0
0.0, 32.0, 45.0
1.0, 26.0, 50.0
1.0, 26.0, 50.0
0.0, 19.0, 56.0
2.0, 21.0, 54.0
0.0, 33.0, 44.0
0.0, 33.0, 44.0
1.0, 27.0, 49.0
1.0, 27.0, 49.0
0.0, 33.0, 41.0
0.0, 34.0, 43.0
0.0, 34.0, 43.0
1.0, 28.0, 48.0
1.0, 28.0, 48.0
4.0, 10.0, 63.0
3.0, 6.0, 67.0
14.0, 19.0, 43.0
3.0, 17.0, 57.0
0.0, 35.0, 42.0
0.0, 35.0, 42.0
2.0, 23.0, 52.0
2.0, 23.0, 52.0
8.0, 12.0, 56.0
179.0, 356.0, 0.0
1.0, 30.0, 46.0
1.0, 30.0, 46.0
2.0, 24.0, 51.0
2.0, 24.0, 51.0
3.0, 18.0, 56.0
0.0, 36.0, 41.0
0.0, 36.0, 41.0
34.0, 38.0, 2.0
1.0, 20.0, 54.0
3.0, 19.0, 55.0
3.0, 19.0, 55.0
0.0, 37.0, 40.0
0.0, 37.0, 40.0
2.0, 25.0, 50.0
2.0, 25.0, 50.0
1.0, 31.0, 45.0
1.0, 31.0, 45.0
0.0, 6.0, 70.0
0.0, 20.0, 55.0
0.0, 38.0, 39.0
3.0, 20.0, 54.0
0.0, 34.0, 40.0
2.0, 27.0, 48.0
2.0, 27.0, 48.0
3.0, 21.0, 53.0
1.0, 33.0, 43.0
1.0, 34.0, 42.0
1.0, 34.0, 42.0
21.0, 52.0, 2.0
1.0, 7.0, 68.0
1.0, 21.0, 53.0
1.0, 36.0, 40.0
0.0, 7.0, 69.0
0.0, 21.0, 54.0
4.0, 19.0, 54.0
1.0, 37.0, 39.0
1.0, 37.0, 39.0
0.0, 35.0, 39.0
1.0, 38.0, 38.0
6.0, 8.0, 63.0
8.0, 9.0, 59.0
16.0, 17.0, 43.0
22.0, 50.0, 3.0
2.0, 8.0, 66.0
2.0, 22.0, 51.0
3.0, 28.0, 46.0
3.0, 28.0, 46.0
5.0, 16.0, 56.0
6.0, 10.0, 61.0
4.0, 22.0, 51.0
6.0, 9.0, 61.0
1.0, 22.0, 52.0
6.0, 11.0, 60.0
5.0, 17.0, 55.0
0.0, 8.0, 68.0
0.0, 22.0, 53.0
0.0, 36.0, 38.0
4.0, 23.0, 48.0
5.0, 19.0, 53.0
23.0, 49.0, 3.0
2.0, 23.0, 50.0
1.0, 9.0, 66.0
23.0, 51.0, 1.0
0.0, 9.0, 67.0
0.0, 23.0, 52.0
0.0, 37.0, 37.0
24.0, 48.0, 3.0
2.0, 24.0, 49.0
6.0, 20.0, 51.0
6.0, 11.0, 59.0
1.0, 24.0, 50.0
6.0, 21.0, 50.0
0.0, 10.0, 66.0
0.0, 24.0, 51.0
5.0, 28.0, 44.0
6.0, 22.0, 49.0
3.0, 25.0, 47.0
7.0, 18.0, 52.0
11.0, 63.0, 2.0
2.0, 25.0, 48.0
1.0, 11.0, 64.0
1.0, 25.0, 49.0
0.0, 11.0, 65.0
0.0, 25.0, 50.0
6.0, 27.0, 44.0
26.0, 45.0, 4.0
6.0, 29.0, 42.0
2.0, 12.0, 62.0
7.0, 24.0, 46.0
8.0, 18.0, 51.0
1.0, 12.0, 63.0
1.0, 26.0, 48.0
0.0, 12.0, 64.0
0.0, 26.0, 49.0
13.0, 60.0, 3.0
2.0, 13.0, 61.0
2.0, 27.0, 46.0
6.0, 14.0, 56.0
1.0, 27.0, 47.0
0.0, 13.0, 63.0
0.0, 4.0, 74.0
0.0, 4.0, 74.0
0.0, 27.0, 48.0
7.0, 31.0, 39.0
0.0, 5.0, 73.0
28.0, 43.0, 4.0
0.0, 6.0, 72.0
0.0, 6.0, 72.0
2.0, 12.0, 63.0
0.0, 7.0, 71.0
2.0, 28.0, 45.0
6.0, 15.0, 55.0
0.0, 8.0, 70.0
1.0, 28.0, 46.0
0.0, 14.0, 62.0
0.0, 9.0, 69.0
0.0, 9.0, 69.0
0.0, 28.0, 47.0
0.0, 10.0, 68.0
0.0, 10.0, 68.0
0.0, 11.0, 67.0
0.0, 11.0, 67.0
2.0, 15.0, 59.0
0.0, 12.0, 66.0
0.0, 12.0, 66.0
11.0, 15.0, 51.0
10.0, 21.0, 46.0
0.0, 13.0, 65.0
0.0, 13.0, 65.0
29.0, 45.0, 1.0
0.0, 15.0, 61.0
0.0, 14.0, 64.0
0.0, 29.0, 46.0
0.0, 15.0, 63.0
0.0, 15.0, 63.0
1.0, 9.0, 68.0
1.0, 9.0, 68.0
0.0, 16.0, 62.0
1.0, 10.0, 67.0
1.0, 10.0, 67.0
2.0, 2.0, 73.0
0.0, 17.0, 61.0
0.0, 17.0, 61.0
1.0, 11.0, 66.0
4.0, 11.0, 62.0
0.0, 18.0, 60.0
1.0, 12.0, 65.0
1.0, 12.0, 65.0
12.0, 15.0, 50.0
0.0, 16.0, 60.0
0.0, 19.0, 59.0
0.0, 19.0, 59.0
0.0, 30.0, 45.0
0.0, 20.0, 58.0
1.0, 14.0, 63.0
1.0, 14.0, 63.0
10.0, 29.0, 38.0
1.0, 15.0, 62.0
0.0, 21.0, 57.0
2.0, 9.0, 67.0
2.0, 9.0, 67.0
4.0, 66.0, 7.0
0.0, 22.0, 56.0
0.0, 22.0, 56.0
1.0, 16.0, 61.0
1.0, 3.0, 73.0
0.0, 23.0, 55.0
1.0, 17.0, 60.0
1.0, 17.0, 60.0
0.0, 3.0, 74.0
0.0, 24.0, 54.0
0.0, 24.0, 54.0
1.0, 18.0, 59.0
2.0, 12.0, 64.0
2.0, 12.0, 64.0
0.0, 31.0, 44.0
13.0, 15.0, 49.0
0.0, 25.0, 53.0
0.0, 25.0, 53.0
1.0, 19.0, 58.0
1.0, 19.0, 58.0
2.0, 13.0, 63.0
2.0, 13.0, 63.0
0.0, 26.0, 52.0
0.0, 26.0, 52.0
2.0, 14.0, 62.0
1.0, 20.0, 57.0
3.0, 32.0, 40.0
0.0, 27.0, 51.0
0.0, 27.0, 51.0
2.0, 15.0, 61.0
4.0, 72.0, 1.0
1.0, 18.0, 57.0
0.0, 28.0, 50.0
0.0, 28.0, 50.0
1.0, 22.0, 55.0
1.0, 22.0, 55.0
2.0, 16.0, 60.0
1.0, 32.0, 42.0
0.0, 18.0, 58.0
0.0, 29.0, 49.0
0.0, 29.0, 49.0
1.0, 23.0, 54.0
1.0, 23.0, 54.0
2.0, 17.0, 59.0
0.0, 32.0, 43.0
0.0, 30.0, 48.0
0.0, 30.0, 48.0
2.0, 18.0, 58.0
4.0, 6.0, 68.0
0.0, 31.0, 47.0
0.0, 31.0, 47.0
1.0, 25.0, 52.0
1.0, 25.0, 52.0
2.0, 19.0, 57.0
2.0, 19.0, 57.0
33.0, 39.0, 3.0
0.0, 32.0, 46.0
0.0, 32.0, 46.0
2.0, 20.0, 56.0
2.0, 20.0, 56.0
1.0, 26.0, 51.0
1.0, 26.0, 51.0
5.0, 71.0, 1.0
1.0, 27.0, 50.0
1.0, 27.0, 50.0
2.0, 21.0, 55.0
2.0, 21.0, 55.0
0.0, 33.0, 45.0
0.0, 33.0, 45.0
3.0, 15.0, 60.0
5.0, 6.0, 66.0
0.0, 19.0, 57.0
0.0, 34.0, 44.0
0.0, 34.0, 44.0
1.0, 28.0, 49.0
1.0, 28.0, 49.0
2.0, 22.0, 54.0
2.0, 22.0, 54.0
0.0, 33.0, 42.0
0.0, 35.0, 43.0
0.0, 35.0, 43.0
3.0, 17.0, 58.0
3.0, 17.0, 58.0
2.0, 23.0, 53.0
2.0, 23.0, 53.0
6.0, 68.0, 3.0
